name,time,X,Y
TestSequenceLocation2,1582080386521321900,-5.3974414,6.4045472
TestSequenceLocation2,1582080386621121000,-5.2736607,6.3320022
TestSequenceLocation2,1582080386760087300,-5.1805272,6.3095059
TestSequenceLocation2,1582080386822888200,-5.1045775,6.2587628
TestSequenceLocation2,1582080386919215000,-4.9986339,6.2272754
TestSequenceLocation2,1582080387017899900,-4.893085,6.1955333
TestSequenceLocation2,1582080387119219600,-4.7769837,6.1572566
TestSequenceLocation2,1582080387261357900,-4.668282,6.1394033
TestSequenceLocation2,1582080387316521200,-4.5714626,6.1157241
TestSequenceLocation2,1582080387616967900,-4.1062179,6.0481834
TestSequenceLocation2,1582080387766157300,-4.0040803,6.0511556
TestSequenceLocation2,1582080387816818800,-3.9202571,6.065258
TestSequenceLocation2,1582080387915751600,-3.8351414,6.060503
TestSequenceLocation2,1582080388068327800,-3.7161329,6.0508308
TestSequenceLocation2,1582080388120401800,-3.6367779,6.068913
TestSequenceLocation2,1582080388415565900,-3.3441846,6.0071263
TestSequenceLocation2,1582080388515196800,-3.2773678,6.0162015
TestSequenceLocation2,1582080388617338900,-3.11613,5.9083381
TestSequenceLocation2,1582080389013809100,-2.7714956,5.9402595
TestSequenceLocation2,1582080389114813000,-2.6114266,5.8804832
TestSequenceLocation2,1582080389217243500,-2.4483619,5.8679018
TestSequenceLocation2,1582080389315110000,-2.3583422,5.8680477
TestSequenceLocation2,1582080389416659700,-2.2260637,5.8189182
TestSequenceLocation2,1582080389517116800,-2.0886862,5.7929287
TestSequenceLocation2,1582080389615128300,-2.0718281,5.8822017
TestSequenceLocation2,1582080389714437200,-2.0390403,5.96794
TestSequenceLocation2,1582080389816538900,-1.9994266,6.0149426
TestSequenceLocation2,1582080389915246400,-1.8831775,5.9846573
TestSequenceLocation2,1582080390016528700,-1.8461763,6.011662
TestSequenceLocation2,1582080390117499600,-1.673574,6.1818352
TestSequenceLocation2,1582080390262885500,-1.5842648,6.0980544
TestSequenceLocation2,1582080390314894100,-1.589148,6.06109
TestSequenceLocation2,1582080390413963000,-1.5665826,6.0286055
TestSequenceLocation2,1582080390517397200,-1.4256597,5.8901968
TestSequenceLocation2,1582080390613836600,-1.2479863,5.844573
TestSequenceLocation2,1582080390763791400,-1.2881682,5.9048052
TestSequenceLocation2,1582080390814925800,-1.3242096,5.902132
TestSequenceLocation2,1582080390913767800,-1.3113092,5.8817296
TestSequenceLocation2,1582080391015079900,-1.3021523,5.84782
TestSequenceLocation2,1582080391113200400,-1.306308,5.7799454
TestSequenceLocation2,1582080391215876600,-1.2846738,5.7079072
TestSequenceLocation2,1582080391313683100,-1.3037919,5.6766105
TestSequenceLocation2,1582080391415691200,-1.2077032,5.7202582
TestSequenceLocation2,1582080391516743800,-1.2004623,5.6355586
TestSequenceLocation2,1582080391616038500,-1.2019593,5.5474339
TestSequenceLocation2,1582080391714659700,-1.1748303,5.4208565
TestSequenceLocation2,1582080391816593700,-1.1663914,5.3649731
TestSequenceLocation2,1582080391914640700,-0.88712287,5.0588484
TestSequenceLocation2,1582080392015560200,-0.82074118,4.9020257
TestSequenceLocation2,1582080392115173100,-0.90131795,4.9476867
TestSequenceLocation2,1582080392225373100,-0.93625546,4.8819075
TestSequenceLocation2,1582080392316130100,-0.92671776,4.7776976
TestSequenceLocation2,1582080392415009300,-0.88086069,4.7666097
TestSequenceLocation2,1582080392514924900,-0.99341291,4.7499714
TestSequenceLocation2,1582080392614826400,-1.0082351,4.66
TestSequenceLocation2,1582080392715200200,-1.0480442,4.6197748
TestSequenceLocation2,1582080392814858400,-0.98079973,4.5716019
TestSequenceLocation2,1582080392914614900,-0.96011949,4.5098243
TestSequenceLocation2,1582080393015431100,-1.0333792,4.429482
TestSequenceLocation2,1582080393114622400,-1.0605154,4.3374419
TestSequenceLocation2,1582080393215578900,-1.0747648,4.2553616
TestSequenceLocation2,1582080393315014700,-1.0997137,4.1695356
TestSequenceLocation2,1582080393416133600,-1.1211683,4.0976634
TestSequenceLocation2,1582080393514817200,-1.0911921,4.0097189
TestSequenceLocation2,1582080393614664500,-1.0807042,3.9125128
TestSequenceLocation2,1582080393715596300,-1.073851,3.8260262
TestSequenceLocation2,1582080393814924700,-1.0814368,3.7442961
TestSequenceLocation2,1582080393915293700,-1.1103519,3.6485677
TestSequenceLocation2,1582080394015100200,-1.1236093,3.5619955
TestSequenceLocation2,1582080394118216600,-1.0870422,3.4711258
TestSequenceLocation2,1582080394221154200,-1.1145166,3.379431
TestSequenceLocation2,1582080394316083600,-1.1067481,3.2782903
TestSequenceLocation2,1582080394415810100,-1.0583783,3.1949115
TestSequenceLocation2,1582080394515053900,-1.0563939,3.1191659
TestSequenceLocation2,1582080394615655300,-1.1013581,3.0129175
TestSequenceLocation2,1582080394716176400,-1.1612244,2.9115644
TestSequenceLocation2,1582080394814124700,-1.085346,2.8077548
TestSequenceLocation2,1582080394914462000,-1.0876673,2.7399738
TestSequenceLocation2,1582080395015287000,-1.0690141,2.6369708
TestSequenceLocation2,1582080395114946600,-1.0476803,2.552242
TestSequenceLocation2,1582080395217889800,-1.0306369,2.4590018
TestSequenceLocation2,1582080395313262200,-1.0090932,2.3925653
TestSequenceLocation2,1582080395415077900,-1.0644464,2.2843561
TestSequenceLocation2,1582080395514724000,-1.119241,2.2207017
TestSequenceLocation2,1582080395615222600,-1.1218146,2.1434715
TestSequenceLocation2,1582080395717089600,-1.0874281,1.9761624
TestSequenceLocation2,1582080395814448200,-1.041842,1.8059537
TestSequenceLocation2,1582080395916200700,-1.0539283,1.7391938
TestSequenceLocation2,1582080396018368200,-0.98735368,1.5926218
TestSequenceLocation2,1582080396113858700,-0.91949069,1.5077517
TestSequenceLocation2,1582080396215264300,-0.88525015,1.4384335
TestSequenceLocation2,1582080396315198300,-0.84942925,1.3972557
TestSequenceLocation2,1582080396421658400,-0.79027629,1.3633947
TestSequenceLocation2,1582080396515018200,-0.73704916,1.2619599
TestSequenceLocation2,1582080396614643400,-0.60153961,1.1883062
TestSequenceLocation2,1582080396714061000,-0.623288,1.0990351
TestSequenceLocation2,1582080396815803900,-0.59939289,0.99257404
TestSequenceLocation2,1582080396914068600,-0.55669969,0.8941139
TestSequenceLocation2,1582080397019401500,-0.49728838,0.62855661
TestSequenceLocation2,1582080397119119600,-0.42992207,0.5678193
TestSequenceLocation2,1582080397219552400,-0.34361973,0.39240935
TestSequenceLocation2,1582080397320334100,-0.50384504,0.22893122
TestSequenceLocation2,1582080397452718300,-0.35105187,0.13641031
TestSequenceLocation2,1582080397588116400,-0.38271469,0.0060278862
TestSequenceLocation2,1582080397728095700,-0.55050623,-0.19309849
TestSequenceLocation2,1582080397861399400,-0.30724293,-0.23696738
TestSequenceLocation2,1582080398138193100,-0.11656461,-0.25706211
TestSequenceLocation2,1582080398155306700,0.14463516,-0.24515724
TestSequenceLocation2,1582080398274912800,0.3698428,-0.24222586
